text,datetime,time_text
inget yh kalian itu kitaa yang gajii jadi selesaikan sesuai deadline tanggal 5 besok ditunggu jgn kebanyakan ngomong dan janji kosongg!!   @DPR_RI  jadilah wakil rakyat yg sebenarnya!!,2025-09-04T09:11:47.000Z,Sep 4
this is what we called influencer,2025-09-04T10:23:20.000Z,Sep 4
salfok bgt makeup ka fatia bagus bgt,2025-09-04T09:24:36.000Z,Sep 4
"Mon maap itu baru sampe ke jubir presiden hari ini sedangkan deadline besok, nanti ada aja pasti alasan yang dibuat buat demi ga denger tuntutan Rakyat atau kalaupun didenger sudah pasti diubah sedemikian rupa dimanipulasi senyaman keparat2 bajingan itu, KEBACA BANGET",2025-09-04T09:10:25.000Z,Sep 4
GO MAMA CIA,2025-09-04T12:11:42.000Z,Sep 4
"Finally arrived at DPR, wish Indonesia all the best!",2025-09-04T12:12:49.000Z,Sep 4
CIA MY LOVE,2025-09-04T14:17:39.000Z,Sep 4
ini baru yg dinamakan mewakili suara rakyat,2025-09-05T00:59:02.000Z,Sep 5
Selamat mengerjakan PR yang numpuk dan mepet deadline itu para pejabat,2025-09-04T09:31:33.000Z,Sep 4
"anjirr jerome dkk ampe turun, bener2 ga expect samsekk guee, ini kalo si ndut gaada respons wah gila si, kalo 02 voters masi tone deaf sama hal ini pun mereka TOLOL BANGET",2025-09-04T08:13:40.000Z,Sep 4
"sedikit oot, tapi di lubuk hati gw paling dalam gw pengen bgt bisa kaya chia nanti. perempuan, sudah menikah, sudah memiliki anak, tapi tetap bisa melakukan apapun yang dia mau (nge band dan menggulingkan rezim)",2025-09-04T10:08:01.000Z,Sep 4
"aaaak ada kak ciaa, iloveyou",2025-09-04T08:30:46.000Z,Sep 4
"Kl anggota DPR pada msh punya malu, harusnya semua tuntutan bs dipenuhii...",2025-09-04T13:13:33.000Z,Sep 4
"Simpan dulu, nanti ada masanya orang2 di foto ini ""bercerita"".. hehehe  #Politik",2025-09-04T09:49:17.000Z,Sep 4
PROUD TO BE IN THE SAME LINE WITH THEM!!!,2025-09-04T10:25:22.000Z,Sep 4
"OMGGG, LOVE Y'ALLLL <33333 pinkypinkyyy",2025-09-04T08:34:36.000Z,Sep 4
UU No. 9 Tahun 1998 aksi dpt dilakukan hingga malam dg syarat sebelumnya berkoordinasi antara Polri dg penanggung jawab aksi.  Tetapi Perkap Nomor 9 Tahun 2008 justru membatasi waktu. pelaksanaan penyampaian di tempat terbuka sampai jam 6 sore & jam 10 malam di tempat tertutup,2025-09-08T08:34:07.000Z,Sep 8
"“Saya kira ini masuk akal,” ujar Presiden Prabowo Subianto, menjawab pertanyaan Narasi, sembari membaca naskah Tuntutan Rakyat 17+8 — daftar berisi 17 poin tuntutan jangka pendek dan 8 tuntutan jangka panjang yang dilayangkan kepada pemerintah untuk membereskan sejumlah hal,",2025-09-08T19:16:28.000Z,Sep 9
"“Saya kira tidak boleh ada kriminalisasi demonstran”   Bro, you’re president, don’t talk “saya kira” ngomong yang jelas dong sesimple  “Tidak boleh ada kriminalisasi demonstran” That’s where you draw the line",2025-09-08T07:32:18.000Z,Sep 8
Tayangan ini mengkonfirmasi bahwa PS tidak tahu kondisi riil masyarakat krn arus informasi dibatasi.   BunTeeeeeed.... dosa gede lu yeee...,2025-09-08T09:50:31.000Z,Sep 8
"Diluar 18:00 itu cuma perkap kapolri, tidak ada dasar peraturan perundangan",2025-09-08T07:07:06.000Z,Sep 8
His ass is not reading,2025-09-08T17:30:49.000Z,Sep 9
"Panggil aja Purbo @piyopikavet · Sep 8 Quote Narasi Newsroom @NarasiNewsroom · Sep 8 “Saya kira ini masuk akal,” ujar Presiden Prabowo Subianto, menjawab pertanyaan Narasi, sembari membaca naskah Tuntutan Rakyat 17+8 — daftar berisi 17 poin tuntutan jangka pendek dan 8 tuntutan jangka panjang yang dilayangkan kepada pemerintah untuk membereskan sejumlah hal, Show more 268",2025-09-08T07:04:51.000Z,Sep 8
"""Tapi harus damai""  1. itu yg bikin rame kan parcok 2. emang ga tau ada yg namanya kamisan? temuin makanyaaaa",2025-09-08T07:24:23.000Z,Sep 8
"Saran saya,  @NarasiNewsroom ,  @zenrs ,  @NajwaShihab ,  @MataNajwa  gak usah “pull punchess” dengan orang ini cuma demi kalian bisa punya akses wawancara. Percuma. Jawaban dia bego semua, nggak ada isinya. Langsung hantam aja kalo gini.",2025-09-08T09:22:14.000Z,Sep 8
"Gaada jir aturannya demo stop 18:00, yapping mulu wok",2025-09-08T07:10:27.000Z,Sep 8
Vibenya orde baru banget ya,2025-09-08T07:09:30.000Z,Sep 8
02 fraksi termul beda lg nih,2025-09-08T07:33:50.000Z,Sep 8
"Pikiran lu mandet di masa Orba, kah,  @prabowo ? Sejak kapan di Undang-Undang ada batasan waktu?",2025-09-08T09:19:41.000Z,Sep 8
"Dulu jaman pilpres kalah juga sampe malam Pak, tahu kan siapa yang kalah waktu itu ?",2025-09-08T17:57:37.000Z,Sep 9
"Diatas jam 18.00 kita memang sudah tidak bersuara pak, karena sibuk lari dari aparat",2025-09-08T11:12:28.000Z,Sep 8
"dikit2 ""saya kira"" sampe gw KIRA ini parodi DEATH NOTE",2025-09-08T07:25:20.000Z,Sep 8
Good Job!,2025-09-08T07:27:34.000Z,Sep 8
"SAYA KIRA INI MASUK AKAL SAYA KIRA INI MASUK AKAL  KEK MANA LAH KAU INI Repeating same sentence without proper meaning and belok dari pertanyaan yg diberikan.  HEH, at least take time to read list tuntutannya! Wdym by 'saya kira masuk akal"" when u havent even read them all?!",2025-09-08T17:27:22.000Z,Sep 9
"Miris bgt baru baca tuntutannya skrg, gw yakin klu Prabowo denger tuntutan rakyatnya langsung dr bawah gk bakal separah itu stroke nya",2025-09-08T07:44:58.000Z,Sep 8
"Tuntutan Rakyat 17+8 masih sangat masuk akal Pak Presiden, semoga aspirasinya bisa diterima dan dipenuhi   Tabek",2025-09-08T07:02:11.000Z,Sep 8
Salut mbak Najwa blazernya.  Tapi itu ada yang celingak celinguk di belakang kenapa ya?,2025-09-08T08:14:27.000Z,Sep 8
Menurut gw sebetulnya menarik siapa yg mengusulkan utk dua tokoh media ini — Mbak  @unilubis  dan  @NajwaShihab  memilih utk bawa 17+8 saja — tidak bawa yg 17+8+6+9+6+7 — apakah karena aritmatikanya terlalu rumit utk Presiden?,2025-09-08T09:41:31.000Z,Sep 8
"Ini kalo lagi lomba event planning sama dosen killer itu lgsg di ludahin kalo ya. Ngomong ""kira"" aja lgsg di omelin gw coeg",2025-09-08T19:43:29.000Z,Sep 9
"friend of Takopii's @dyzav · Sep 8 Quote Narasi Newsroom @NarasiNewsroom · Sep 8 “Saya kira ini masuk akal,” ujar Presiden Prabowo Subianto, menjawab pertanyaan Narasi, sembari membaca naskah Tuntutan Rakyat 17+8 — daftar berisi 17 poin tuntutan jangka pendek dan 8 tuntutan jangka panjang yang dilayangkan kepada pemerintah untuk membereskan sejumlah hal, Show more The media could not be played. Reload 86",2025-09-08T07:15:28.000Z,Sep 8
"Pemimpin harus selalu membuka ruang dialog dengan siapa pun termasuk bersama insan media, keren !!",2025-09-09T04:04:37.000Z,Sep 9
"Alhamdulillah sudah ada RESAFEL KABINET. Masih banyak lagi usulan rakyat: Kapolri, Pang TNI, ESDM, Mendagri di ganti jg.  Ini demi masa depan bangsa yg dipimpin Bapak.",2025-09-08T11:59:36.000Z,Sep 8
"JIKA BPK PRABOWO MELEPAS ORANG"" JOKOWI DI KABINET, NKRI MAJU, DAN SEJAHTERA RAKYATNYA. KAMI DUKUNG BPK.",2025-09-08T12:01:19.000Z,Sep 8
tolol.,2025-09-08T11:20:02.000Z,Sep 8
Tuntutan paling masuk akal yang utama dan pertama; 1. Adili Joko Widodo karna dia sumber dari segala sumber kehancuran dan kegaduhan Bangsa dan Negara 2. Lengserkan Bonek Gibran Raka Buming Raka karna masih anak dibawah umur dipaksa Bapaknya jadi Wapres,2025-09-08T08:06:37.000Z,Sep 8
"TIM INDEPENDEN DIBUTUHKAN UNTUK MENGUNGKAP MASALAH SESUAI FAKTA YG SESUNGGUHNYA.  Jika trust thd instansi penegak hukum sdh baik, rakyat tak akan menuntut pembentukan tim independen",2025-09-08T07:28:44.000Z,Sep 8
buna ted cemburu,2025-09-09T00:37:01.000Z,Sep 9
"Perjuangan nya udah sampe beneran ke Pak Prabowo, masih aja gontok gontokan gak akar rumput la inila dih kwkwkw",2025-09-08T09:45:24.000Z,Sep 8
"Panjang umur pak Prabowo, wakilnya ngga dulu",2025-09-08T12:50:03.000Z,Sep 8
"Oh he is getting so slow with that old age, keep repeating weird points, and can't seem to grasp what the demands actually mean. Wowo, wowo, you will be remembered as our first demented president",2025-09-08T08:00:09.000Z,Sep 8
Adakah pembatasan waktu saat aksi sampaikan pendapat?,2025-09-08T07:13:23.000Z,Sep 8
kapan ya terakhir di respon,2025-09-08T09:25:28.000Z,Sep 8
Wjwjwjwjwjzzzz,2025-09-08T11:14:04.000Z,Sep 8
ini prabowo tuh di-gatekeep banget ya sama bawahannya?,2025-09-08T08:24:49.000Z,Sep 8
Bangunlahh ndut  Sadarr woy,2025-09-08T11:53:23.000Z,Sep 8
"saya kira saya kira, saya kira bapak labubu anyingggggg  kalo udah tau ngapain tuh kmrn batas2in demo? ngapain polisi yg mukul2in demonstran malah naik pangkat? ngapain polisi yg ngebunuh anak orang ga dipecat?",2025-09-09T02:03:43.000Z,Sep 9
"ya makanya buka dialog lah ndut, lu udah berapa kali kena demo dari siang sampe sore kagak pernah tuh disamperin turun langsung. ngelesnya ""demo diatas jam 6 sore gak valid"" lah monyet kumaha mane we jeung kabinet mane nu metal",2025-09-08T09:28:59.000Z,Sep 8
Literally keliatan baru dia baca ini mah,2025-09-08T09:24:59.000Z,Sep 8
"bisa gasi stop ngejawab dengan ""saya kira"" apalagi dalam hal ini",2025-09-08T08:57:43.000Z,Sep 8
Saya kira bapak pinter,2025-09-08T07:22:57.000Z,Sep 8
"""saya kira..."" ""saya kira..."" ""saya kira...""  banyak bener ""saya kira""-nya kek takut salah ngomong  pdhl kalo dia ngeluarin perintah, bawahannya lgsg pada nurut tapi ini malah klemar klemer hadehh",2025-09-08T09:28:04.000Z,Sep 8
emang udah waktunya pensiun bapak ini….. preferably in jail,2025-09-08T08:29:38.000Z,Sep 8
"Lah kemaren malah dibelain, khilaf katanya. Ini pikun apa emang gak mikir kalo jawab? Bingung",2025-09-08T09:21:33.000Z,Sep 8
Tuntutan kalian dianggap normatif,2025-09-08T13:35:26.000Z,Sep 8
"Bapak baru pertama kali apa ya baca Tuntutan 17+8 itu? Makanya pak HP nya minta, jgn mau dibatesin megang hp nya. Plus kasih tau jg itu polisi, klo ngusir demonstran jgn kasar. Selama mereka ga kasar dan ga pake intel buat bikin rusuh, ga bakalan itu ada rusuh2 tiap demo pak.",2025-09-08T12:07:11.000Z,Sep 8
"Ah, nanti pas pidato nuduh asing lagi",2025-09-08T09:15:05.000Z,Sep 8
Kontol,2025-09-08T12:35:50.000Z,Sep 8
"17 Tuntutan jangka pendek ini bukan akar dari demo² kemarin, ini cuma utk meredam amarah karena udah didengar.  Yang terpenting itu gimana Tuntutan 8 ini bisa didengar, diterima, dibenahi oleh pak prabowo dan sampai ada kata-kata ""saya kira tuntutan 8 ini masuk akal"".",2025-09-08T08:01:19.000Z,Sep 8
Tuntutan rakyat yg sampai ngorbanin 11 nyawa rakyat dibilang normatif sama dia,2025-09-08T19:11:01.000Z,Sep 9
"Presiden bilang begini, tapi di hari yang sama malah Ferry Irwandi mau dikriminalisasi? Makin bingung jadi WNI.",2025-09-08T16:03:08.000Z,Sep 8
"“saya kira, saya kira, saya kira” GAK JELAS BLAS",2025-09-08T23:06:20.000Z,Sep 9
Berkumpul dan menyatakan pendapat itu sakHkkkKhh ...mmm berasa bgt bangkotan nya,2025-09-08T08:35:40.000Z,Sep 8
Kira kira boleh ga pak jangan kira kira terus?,2025-09-08T11:45:35.000Z,Sep 8
"I got this feeling that Bowo is sort of always trying to impress all the redaksi leader when he get a chance, especially Najwa Shihab.",2025-09-08T13:17:53.000Z,Sep 8
"ada bang Zulfan Lindan tuh kira"" adik""nya diundang juga ga  @arieputrabn   @didietadiputro_",2025-09-08T08:20:41.000Z,Sep 8
"Copot Kapolri.  Cabut UU TNI.  Kembalikan TNI ke barak.  Itu adalah tuntutan yang ada di 17+8, kenapa gak disuarakan mbak  @NajwaShihab  mbak  @unilubis    @NarasiNewsroom   @narasitv   @IDNTimes",2025-09-08T10:08:59.000Z,Sep 8
"1. You said “make sense” couple times but that DOESN’T MAKE SENSE TO ME, raising polices’ grade on the next day of Affan died?! 2. Normative requests?! Even minimum normative couldn’t address them 3. Peaceful assembly? Look how 18 years Kamisan have been held! Never been heard!!",2025-09-08T10:21:06.000Z,Sep 8
"Coba hitung berapa kali blio bilang ""saya kira"" ""kira-kira"" jadi, selama ini bpk mimpin negara ini hanya perkiraan kah?",2025-09-09T04:39:09.000Z,Sep 9
"Apa yg mau diharapkan dari 'Presiden Hari Minggu Libur'?   Mufakat Jahat 24 Jam, Demonstrasi dibatasi Jam!   17+8 ini asalnya dari mana? Korban-korban pelanggaran HAM Berat terutama Zaman Orba direduksi penderitaannya?  Rakyat marah kok dinormatifkan!",2025-09-08T16:07:19.000Z,Sep 8
"Yang bikin rusuh kan ya kemarin bukan demonstran pak, YANG MALEM² GERUDUK KAMPUS ORANG TERUS MENEMBAKKAN GAS AIR MATA TU SIAPAAAAA ????   haaa?  Allahu akbar",2025-09-09T04:22:40.000Z,Sep 9
Kalo mau aksi damai we know exactly when you can find such act pak (aksi kamisan),2025-09-08T07:52:31.000Z,Sep 8
AJARIN BAPAK INI MAIN SOSMED  MINIMAL WA DEH APA GA PAKE WA JUGA DEMI KEAMANAN?WKWKWKWK,2025-09-08T08:42:40.000Z,Sep 8
Pemimpin kalau punya ilmu ya begini. Gak cengar cengir pamerin gigi terus berkata gak sesuai dfn yg di tunggu jurnalis.,2025-09-08T12:34:46.000Z,Sep 8
Begitu pula teman-teman aktivis yang mendadak dikriminalisasi dan dituduh jadi dalang provokator. Ndeng gendeng. Tar ditonton begitu udah sampai rumah.,2025-09-08T12:10:41.000Z,Sep 8
"Dikit dikit saya kira saya kira, kek gak yakin blas",2025-09-08T10:13:45.000Z,Sep 8
"ya masuk akal lah, kan.........",2025-09-08T07:13:27.000Z,Sep 8
"Keren ya beliau padahal udah usia belia, tapi baca sesuatu nggak perlu pakai kacamata baca :"")",2025-09-08T10:51:33.000Z,Sep 8
"WONG LANANG SENG DI CEKEL OMONGANE LO WO,AWAS KON LEK MBLESET  @prabowo",2025-09-08T10:00:05.000Z,Sep 8
"I still wish the Mr. President would make the right decisions, but deep down, I doubt anything will really change for us. Please, prove me wrong just this once..",2025-09-08T11:10:53.000Z,Sep 8
DI LPS TIDAK ADA MONITOR. GAWAT SALDO,2025-09-09T14:49:50.000Z,9 Sep
Suara hati Srimul...,2025-09-09T08:09:00.000Z,9 Sep
"SMI TERLIHAT BERGETAR, PUBER KEDUA MELIHAT BETAPA CHAD DAN MASKULINNYA MENKEU YANG BARU",2025-09-09T08:25:53.000Z,9 Sep
Lawak,2025-09-09T07:46:33.000Z,9 Sep
"SMI REACTIONS 0:00 NUNDUK NAHAN SENYUM 0:04 SMIRKING 0:06 MAKIN MANYUN 0:11 PAS NUNJUK SMI...SMI MALU 0:13 MULAI NUNDUKIN KEPALA 0:17 KAGET 0:22 SMI NAIKIN ALIS (KAGET) 0:28 NATAP BENTAR, BALIK ARAH 0:32 NAHAN KEPALA (NUNDUK) 0:37 KETAWA SMI NGGAK BISA DIATAHAN 0:47 DISSAPROVE",2025-09-09T08:39:31.000Z,9 Sep
Songong doang sih... mudah2an lempeng,2025-09-09T11:01:20.000Z,9 Sep
Jaah diledeeekkk jaaahhhh liat tuh ngeledek bgt mukany,2025-09-09T10:05:42.000Z,9 Sep
Chris Azura @chris_azura · 9 Sep Kutipan Radio Elshinta @RadioElshinta · 9 Sep Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyampaikan permintaan maaf soal pernyataannya yang merespon terkait tuntutan 17+8. Ia menyebut dirinya sebagai pejabat baru dan menteri kagetan.  Pernyataan itu ia sampaikan setelah melakukan serah terima jabatan (sertijab) dari Tampilkan lebih banyak Media tidak dapat dimainkan. Muat ulang 28,2025-09-09T09:10:57.000Z,9 Sep
"Klo kagetan gausha jd menteri,gitu aja kok repot  Resign sana",2025-09-10T01:24:58.000Z,10 Sep
Ibun mesem2,2025-09-09T10:45:57.000Z,9 Sep
Dipelintir sana sini?,2025-09-09T09:03:09.000Z,9 Sep
Jiah langsung jiper beliau,2025-09-09T08:22:39.000Z,9 Sep
Wis njaluk sepuro hari ke-2,2025-09-09T07:32:42.000Z,9 Sep
Wih .. ngehekk yg mlintir sopo...,2025-09-09T09:04:15.000Z,9 Sep
"nah kan gak sampai 1x24 jam, ini efek huru hara kemarin",2025-09-09T08:11:03.000Z,9 Sep
"""Purbaya mengatakan belum mempelajari secara keseluruhan tuntutan tersebut."" Rung moco Wani mbacot ...",2025-09-09T08:48:11.000Z,9 Sep
"Ini ngurus keuangan negara tong bukan UMKM.  Lu mo naikin ekonomi 6-7% Itu bagus. Yg jdi pertanyaan dgn cara apa lu mo naikinnya,,,????  Jangan TONG KOSONG NYARING BUNYINYA",2025-09-09T08:36:46.000Z,9 Sep
"Orang mau makan hari ini untuk hidup, tidak harus menunggu kebijakan berbulan-bulan baru dikritik.",2025-09-09T08:52:25.000Z,9 Sep
Minta maaf mulu kaya mpok Minah,2025-09-09T08:16:32.000Z,9 Sep
"Kalau berangkat ke medan pertempuran gagasan sudah dibekali MADILOG-nya Tan Malaka, masa sih soal gaya, kepongahan, dsb, masih perlu dipersoalkan ??  ;-))",2025-09-09T13:14:36.000Z,9 Sep
Day 2 jadi Menteri,2025-09-09T07:12:22.000Z,9 Sep
mimik wajah bu sri mulyani sangat mewakili kita semua,2025-09-09T12:29:09.000Z,9 Sep
"...dilihat dr bahasa tubuhnya saja sudah terlihat sombong, percaya deh orang ini kerjanya tidak lebih baik dr smi...",2025-09-09T18:35:18.000Z,10 Sep
nying udah salah masih aja playing victim,2025-09-09T07:56:38.000Z,9 Sep
Gaya pidatonya pantes jadi MC gratisan pada acara resepsi pernikahan di pelosok2 desa ahahaha,2025-09-09T10:02:15.000Z,9 Sep
Aura kepengen istirahat leyeh2 rebahannya terang sekali bu sri,2025-09-09T08:02:10.000Z,9 Sep
Brokeback mountain kh,2025-09-09T09:51:37.000Z,9 Sep
"Gapapa, kalo masih masa probation itu emang suka kagetan sama kerjaan.",2025-09-09T07:57:22.000Z,9 Sep
Maka dari itu…,2025-09-09T14:01:06.000Z,9 Sep
"ternyata bapak sm anak sama aja, ok we're finished",2025-09-10T10:13:33.000Z,10 Sep
"liat gestur, mimik, dan kalimat yg dia pilih guys ... di acara resmi kenegaraan",2025-09-09T07:17:51.000Z,9 Sep
Namanya jg anak itb… asbun aja dulu…  ya sabar sabar ya… dokter2 aja ga berhasil nurunin bgs yg mulutnya ga pernah sekolah itu kan?,2025-09-09T07:03:01.000Z,9 Sep
kabinet si wowo siklusnya begini terus,2025-09-09T07:54:13.000Z,9 Sep
Hari ke 2 prestasinya minta maaf,2025-09-09T08:17:32.000Z,9 Sep
menteri2 ni pada ada media trainingnya gak sih kok bnr2 gak representable bgt di public gini,2025-09-10T02:36:15.000Z,10 Sep
pelintir kintilmu,2025-09-09T09:49:15.000Z,9 Sep
"""Salah ngomong diplintir sana sini""  Sadar kalo salah berarti kan?",2025-09-09T23:55:37.000Z,10 Sep
"Suram lu pak, jangankan salah ngomong lu baru nongol di publik saja langsung direspon negatif sama pasar. Kurangi ngomong stop menyombongkan diri berlagak sok jago, lu lagi dapet musibah meneruskan kementerian bobrok warisan  @smindrawatii  dan  @jokowi    @prabowo   @PurbayaYudhi",2025-09-09T09:30:47.000Z,9 Sep
Blm kerja apapun tapi udah ngeselin banyak orang.,2025-09-09T07:22:47.000Z,9 Sep
Nah kan!,2025-09-09T11:41:08.000Z,9 Sep
Yudhi yang waras cuma Adhyra Yudhi,2025-09-10T07:14:32.000Z,10 Sep
Mukanya Ibuk begini ->,2025-09-09T09:03:57.000Z,9 Sep
"Kapan giliran anak anda minta maaf? Netizen menunggu, pak menteri  @KemenkeuRI",2025-09-09T09:38:19.000Z,9 Sep
"Minta maaf dengan bilang ""kalau ada salah"" menunjukkan bahwa dia tidak merasa omongan dia salah. Bagi dia salahnya karena ceplas-ceplos, bukan isinya.   Padahal permintaan maaf sejatinya berbentuk kesadaran salahnya apa, dan perubahan dari perilaku yang salah tersebut.",2025-09-09T08:06:29.000Z,9 Sep
"“Nanti kalau sudah beberapa bulan (kerja) baru silakan kritik habis-habisan.”  Pertama, kritik adalah bentuk apresiasi, bukan serta merta lo merasa sakit hati, lantas lo merasa sedang dikritik.  Kedua, menyatakan media melakukan pemelintiran adalah fitnah.  YUD? LU PHD NYOGOK?",2025-09-09T13:33:14.000Z,9 Sep
Silakan lihat gayanya berpidato,2025-09-09T08:45:33.000Z,9 Sep
"Yg kritik Bapak tuh bukan cuman media, tapi warga, masyarakat!",2025-09-09T09:08:55.000Z,9 Sep
"Mulut sama anak lu tolong dikondisikan, koboiii",2025-09-09T07:43:44.000Z,9 Sep
Tangannya ga bisa tenang banget si Bapak,2025-09-09T08:53:30.000Z,9 Sep
Apa ni orang juga autis kyk anaknya ya,2025-09-09T08:47:24.000Z,9 Sep
Minta di tampar,2025-09-09T11:33:03.000Z,9 Sep
"Ooh dari gerak geriknya, keliatan pinter seperti Habibie.",2025-09-09T08:08:18.000Z,9 Sep
Hah sumpah dia ngmg gini....,2025-09-09T15:27:08.000Z,9 Sep
menteri kagetan....  lu menteri apa ayam?,2025-09-09T11:37:26.000Z,9 Sep
Siapa yg pelintir org dia sendiri yg ngomong kek gitu,2025-09-10T10:11:52.000Z,10 Sep
kok dipelintir sih anjir wkwkwkwkwk yaampun plis bilang ke bapak ini coba latihan public speaking yang bener,2025-09-09T07:19:37.000Z,9 Sep
baru sehari jadi menteri aja dah kelihatan kalo nirempati.,2025-09-09T07:55:41.000Z,9 Sep
Kualitas Pembantunya mas Broo  @prabowo  semuanya Taek #hening,2025-09-09T11:41:55.000Z,9 Sep
Kagetan kek mpok ati aja lu,2025-09-09T07:29:28.000Z,9 Sep
Nih orang slengean bgt,2025-09-09T09:49:27.000Z,9 Sep
Kirain bakalan bertahan ama omongannya.,2025-09-09T12:01:06.000Z,9 Sep
baru 2 hari,2025-09-09T07:54:48.000Z,9 Sep
"HME pas osjur tahun 80an ada prosesi disetrum kah apa gmn sampe jadi gini?   TW CW: bodily fluid, jorok // Keep in mind osjur SI'76 nyembur ludah ke atas terus keminum masing2 jadi gue ga heran kalo harus kena setrum wkwkwk",2025-09-10T08:17:48.000Z,10 Sep
Gak ada yg melintir ya. Emang jawaban ngana aja yg hadeuh.,2025-09-09T08:37:08.000Z,9 Sep
dipelintir? otak kau tu kau pelintir sendiri,2025-09-09T09:44:58.000Z,9 Sep
Capek tiap hari ada aja satu pejabat yang pengen w gebukin,2025-09-09T21:42:24.000Z,10 Sep
simpatisan Alucard @mohonadvis · 9 Sep Kutipan Radio Elshinta @RadioElshinta · 9 Sep Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyampaikan permintaan maaf soal pernyataannya yang merespon terkait tuntutan 17+8. Ia menyebut dirinya sebagai pejabat baru dan menteri kagetan.  Pernyataan itu ia sampaikan setelah melakukan serah terima jabatan (sertijab) dari Tampilkan lebih banyak Media tidak dapat dimainkan. Muat ulang 70,2025-09-09T10:27:27.000Z,9 Sep
